Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
27/05/2018 14:00:00	429	86.81915	99.98981	99.86526	99.99152	100	99.99802	99.99894	100	100	100	100	100
27/05/2018 17:00:00	432	87.54837	99.98429	99.85396	99.97873	100	99.99867	100	100	100	100	99.99882	100
27/05/2018 20:00:00	435	88.25475	99.98248	99.84054	99.99395	100	99.99836	100	100	99.99445	100	99.99876	100
27/05/2018 23:00:00	438	89.08969	99.97704	99.86635	99.98059	100	99.99624	100	100	99.99692	100	100	100
28/05/2018 02:00:00	441	90.70025	99.9628	99.91405	99.98618	100	99.99875	100	99.99847	99.99863	100	99.99862	99.99894
28/05/2018 05:00:00	444	92.14956	99.95712	99.81769	99.98203	99.9987	99.99593	100	100	99.99713	99.99829	99.99777	100
28/05/2018 08:00:00	447	93.35505	99.95847	99.86282	99.98737	100	100	100	100	99.99314	100	100	100
28/05/2018 11:00:00	450	93.69368	99.96883	99.83881	99.97718	99.99891	99.99874	100	100	99.99861	100	100	99.99796
28/05/2018 14:00:00	453	94.23772	99.95548	99.77898	99.93845	99.99553	99.9963	100	100	99.99885	99.99651	100	100
28/05/2018 17:00:00	456	94.84682	99.91141	99.87695	99.9645	99.99887	99.99881	100	100	100	99.99726	100	99.99887
28/05/2018 20:00:00	459	95.42636	99.89288	99.77921	99.94245	100	99.99774	100	99.99873	100	99.99885	100	100
28/05/2018 23:00:00	462	94.83926	99.88275	99.80441	99.9439	99.99751	100	99.99512	100	99.99767	99.99686	100	99.99477
29/05/2018 02:00:00	465	94.29617	99.83977	99.79957	99.93574	100	100	99.99844	100	100	100	100	100
29/05/2018 05:00:00	468	94.52805	99.78863	99.75955	99.92469	99.99151	100	99.99884	100	99.99559	100	100	99.99638
29/05/2018 08:00:00	471	92.03921	99.75996	99.70307	99.92741	99.99538	100	99.99789	100	99.9982	99.99593	100	100
29/05/2018 11:00:00	474	91.27591	99.77151	99.78011	99.8949	99.99603	99.99753	99.99383	100	99.99895	100	100	99.99641
29/05/2018 14:00:00	477	86.90125	99.68839	99.66808	99.87141	100	100	99.99896	100	99.98619	99.99878	99.99606	99.99622
29/05/2018 17:00:00	480	87.53296	99.65175	99.6417	99.81641	99.99876	100	99.99857	100	100	100	100	100
29/05/2018 20:00:00	483	86.88718	99.54826	99.50888	99.84848	100	100	99.99869	100	99.9903	100	99.99838	99.99889
29/05/2018 23:00:00	486	87.29521	99.53635	99.55186	99.70957	99.99883	100	100	100	99.99576	100	100	100
30/05/2018 02:00:00	489	88.20892	99.48996	99.55933	99.73141	99.99722	100	100	100	99.99319	100	100	99.99853
30/05/2018 05:00:00	492	88.23956	99.25653	99.43076	99.73325	99.99844	100	100	100	99.99721	100	100	99.99871
30/05/2018 08:00:00	495	88.64978	99.08207	99.33101	99.67702	100	100	99.99884	100	99.98455	100	99.99615	100
30/05/2018 11:00:00	498	89.42323	98.96663	98.96582	99.58438	100	99.99796	100	100	99.99008	100	100	99.99891
30/05/2018 14:00:00	501	89.00404	98.75681	99.03378	99.57249	100	100	99.99784	100	100	99.99863	100	99.99809
30/05/2018 17:00:00	504	84.33172	98.62511	98.92489	99.44999	99.99551	99.99836	100	100	99.99767	99.99665	99.99746	100
30/05/2018 20:00:00	507	82.94996	98.3602	98.56055	99.28731	99.99312	99.9935	100	100	99.99122	99.99851	99.99469	99.99632
30/05/2018 23:00:00	510	79.35769	98.02041	98.28475	99.31343	99.99414	100	100	100	99.98722	99.99834	99.99622	100
31/05/2018 02:00:00	513	77.62296	97.68108	98.08446	99.06178	99.99577	99.99677	99.99844	100	99.99154	99.99786	99.99637	99.99599
31/05/2018 05:00:00	516	77.01633	97.29929	97.82611	98.99094	99.99118	99.99651	99.9989	100	99.98926	99.99639	100	99.99865
31/05/2018 08:00:00	519	76.53876	96.83186	97.51961	98.91167	99.9957	100	99.99894	100	99.99454	99.99504	99.99269	99.99881
31/05/2018 11:00:00	522	74.52176	96.42886	97.06306	98.8103	99.99588	99.99689	99.99664	100	99.9814	99.99747	99.99435	100
31/05/2018 14:00:00	525	76.05614	96.54252	96.67419	98.51575	99.99397	99.995	100	100	99.96898	99.9976	99.99612	100
31/05/2018 17:00:00	528	75.12455	95.74079	96.29237	98.30225	99.9895	99.99751	99.99847	99.99879	99.98556	100	99.99581	99.99837
31/05/2018 20:00:00	531	74.80464	95.14945	95.85342	98.0388	99.99627	99.99631	99.99887	100	99.97935	99.99564	99.9916	100
31/05/2018 23:00:00	534	73.6377	94.55362	95.18299	97.47606	99.9874	99.992	99.99702	100	99.98621	99.99866	99.9964	99.99796
01/06/2018 02:00:00	537	73.19181	93.89468	94.62733	97.25623	99.99129	99.98954	99.99893	100	99.98062	99.99889	99.99316	99.99809
01/06/2018 05:00:00	540	72.60564	93.73204	94.06593	97.10367	99.99431	99.98911	99.99149	100	99.98019	99.99845	99.99594	100
01/06/2018 08:00:00	543	72.23713	93.17448	93.88228	96.68543	99.99471	99.99687	99.99193	100	99.9845	99.98769	99.99761	99.99622
01/06/2018 11:00:00	546	73.40607	92.43076	93.16684	96.08231	99.99874	99.99118	99.99742	100	99.97648	99.99191	99.99754	99.99805
01/06/2018 14:00:00	549	71.87061	91.90994	92.68285	95.85208	100	99.99705	99.9949	100	99.99083	99.99516	99.99541	99.99891
01/06/2018 17:00:00	552	72.25106	91.4622	92.07079	95.30182	99.99893	99.9935	99.99281	99.99869	99.99177	99.99646	99.99194	99.95775
01/06/2018 20:00:00	555	72.65927	91.04411	91.53361	94.80312	100	99.99467	99.99581	99.99845	99.98542	99.99667	99.99885	98.41922
01/06/2018 23:00:00	558	73.18027	90.76125	91.17337	94.34085	99.99779	99.98512	99.99874	99.99681	99.98721	99.9974	99.9782	99.38807
02/06/2018 02:00:00	561	74.03307	90.24975	90.79376	93.94883	99.99869	99.9836	99.99604	99.99887	99.99152	99.991	99.99014	99.71825
02/06/2018 05:00:00	564	74.51478	89.05596	90.32835	93.38328	99.99326	99.9906	99.99638	99.98974	99.98091	99.98821	99.98933	99.72785
02/06/2018 08:00:00	567	74.10722	88.81544	90.23163	92.83135	100	99.98772	99.99442	99.98962	99.99075	99.99364	99.98569	99.54752
02/06/2018 11:00:00	570	74.60725	88.11466	89.50968	92.06058	99.99642	99.9819	99.99703	99.9986	99.98942	99.98507	99.98312	98.95678
