Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
23/05/2018 14:00:00	333	99.8345	99.97174	94.75993	99.98859	99.98941	99.93501	99.98746	99.95527	99.61047	99.97091	99.9754	96.12421
23/05/2018 17:00:00	336	99.85785	99.96364	94.91739	99.99047	99.9726	99.9455	99.98811	99.96889	99.57914	99.97398	99.9761	96.28854
23/05/2018 20:00:00	339	99.84996	99.95756	95.16188	99.98392	99.97494	99.96008	99.98753	99.96622	99.60893	99.99041	99.979	96.5685
23/05/2018 23:00:00	342	99.82675	99.9529	95.44198	99.99235	99.97969	99.95528	99.97585	99.96713	99.66785	99.97787	99.97919	96.5274
24/05/2018 02:00:00	345	99.87965	99.93182	95.49677	99.97332	99.97672	99.95761	99.98019	99.97907	99.6104	99.97859	99.97978	96.59902
24/05/2018 05:00:00	348	99.80949	99.95807	95.56538	99.986	99.98801	99.92406	99.97815	99.95012	99.82623	99.97755	99.98061	96.63972
24/05/2018 08:00:00	351	99.82594	99.93944	95.87616	99.99123	99.97836	99.97752	99.98756	99.96683	99.81621	99.98194	99.98116	97.35698
24/05/2018 11:00:00	354	99.82968	99.94269	95.94202	99.99464	99.97238	99.95902	99.97282	99.96623	99.82945	99.98172	99.97939	97.22878
24/05/2018 14:00:00	357	99.81136	99.91136	96.20023	99.98131	99.96124	99.9739	99.97614	99.97541	99.91711	99.98207	99.9778	97.26107
24/05/2018 17:00:00	360	99.84292	99.92511	96.04205	99.98167	99.96139	99.97015	99.98956	99.96426	99.86243	99.98981	99.97028	97.28822
24/05/2018 20:00:00	363	99.82526	99.91682	96.32415	99.984	99.95417	99.95715	99.97859	99.96929	99.81658	99.97282	99.98865	97.54091
24/05/2018 23:00:00	366	99.82192	99.9297	96.4381	99.99007	99.96493	99.97701	99.98434	99.96162	99.89951	99.98198	99.98867	97.20969
25/05/2018 02:00:00	369	99.75922	99.86784	96.61125	99.98637	99.94486	99.98831	99.99107	99.96513	99.83704	99.96175	99.96213	97.6878
25/05/2018 05:00:00	372	99.67934	99.88026	96.26457	99.97401	99.93902	99.97841	99.98603	99.96571	99.86909	99.99026	99.97034	97.78195
25/05/2018 08:00:00	375	99.75468	99.86189	95.63837	99.97705	99.93372	99.96961	99.97406	99.95419	99.9034	99.97375	99.98029	97.80595
25/05/2018 11:00:00	378	99.73372	99.87317	96.15692	99.97281	99.94937	99.972	99.9816	99.94278	99.91319	99.9883	99.97922	97.6852
25/05/2018 14:00:00	381	99.63589	99.80136	96.57861	99.96973	99.96493	99.96144	99.96745	99.96458	99.8826	99.99352	99.97495	97.7066
25/05/2018 17:00:00	384	99.71503	99.81907	96.31213	99.97166	99.9536	99.95329	99.96734	99.95477	99.85767	99.98587	99.96209	97.79473
25/05/2018 20:00:00	387	99.65597	99.81686	96.18197	99.96976	99.94572	99.97922	99.96198	99.96976	99.91335	99.98294	99.9753	97.77689
25/05/2018 23:00:00	390	99.62229	99.79907	96.8061	99.97211	99.96431	99.97617	99.96619	99.93192	99.92575	99.97964	99.97308	97.91058
26/05/2018 02:00:00	393	99.64555	99.83572	96.51121	99.98198	99.93748	99.98381	99.96751	99.95703	99.93575	99.97017	99.96952	97.69289
26/05/2018 05:00:00	396	99.66442	99.77185	96.60526	99.96278	99.94434	99.97334	99.96527	99.95267	99.88023	99.9733	99.98208	97.86131
26/05/2018 08:00:00	399	99.59661	99.81053	96.39466	99.97866	99.92667	99.98087	99.974	99.95169	99.93698	99.98021	99.97527	97.92697
26/05/2018 11:00:00	402	99.5483	99.78104	96.5751	99.96845	99.95325	99.96781	99.96694	99.96497	99.89281	99.98166	99.96197	97.89417
26/05/2018 14:00:00	405	99.54227	99.70755	96.75836	99.97371	99.92593	99.95733	99.96715	99.96255	99.8607	99.9863	99.96677	97.58236
26/05/2018 17:00:00	408	99.50223	99.72897	96.42233	99.9617	99.93356	99.95664	99.95527	99.95465	99.88065	99.97466	99.95803	97.77947
26/05/2018 20:00:00	411	99.55569	99.68851	96.52298	99.97902	99.9151	99.98101	99.96485	99.96764	99.86829	99.97765	99.94404	97.67819
26/05/2018 23:00:00	414	99.52293	99.70398	96.66148	99.95271	99.93417	99.9586	99.97162	99.97231	99.87489	99.97391	99.95224	97.69517
27/05/2018 02:00:00	417	99.39168	99.67224	96.24651	99.94942	99.92734	99.96801	99.96801	99.96346	99.85248	99.97778	99.95231	97.67249
27/05/2018 05:00:00	420	99.4351	99.71317	97.03426	99.93896	99.92638	99.96019	99.965	99.97275	99.85097	99.96896	99.9589	97.73695
27/05/2018 08:00:00	423	99.46766	99.70049	97.04958	99.93153	99.88971	99.96674	99.95403	99.96011	99.81259	99.96327	99.96343	97.73215
27/05/2018 11:00:00	426	99.29986	99.58706	96.63418	99.91353	99.90487	99.96197	99.95222	99.96281	99.81789	99.97225	99.95538	97.73182
27/05/2018 14:00:00	429	99.4492	99.6563	96.884	99.9435	99.89825	99.95946	99.93502	99.97597	99.87068	99.96004	99.93253	97.92908
27/05/2018 17:00:00	432	99.41319	99.58029	96.7166	99.92949	99.88776	99.94465	99.94372	99.94092	99.88787	99.95709	99.95965	97.64119
27/05/2018 20:00:00	435	99.373	99.55667	96.89413	99.92934	99.88895	99.95087	99.93699	99.96373	99.85691	99.96151	99.95773	97.53561
27/05/2018 23:00:00	438	99.35972	99.49644	96.9845	99.91528	99.80618	99.94617	99.93858	99.94552	99.84128	99.96022	99.94721	97.56683
28/05/2018 02:00:00	441	99.23392	99.45387	96.66009	99.91419	99.82286	99.92828	99.92899	99.94364	99.85207	99.94468	99.954	98.0162
28/05/2018 05:00:00	444	99.20636	99.50883	96.65614	99.92533	99.84492	99.91983	99.93675	99.94059	99.8286	99.96223	99.95281	97.97395
28/05/2018 08:00:00	447	99.25452	99.46558	96.77406	99.89163	99.80413	99.88665	99.93851	99.95483	99.81178	99.97141	99.92779	97.6784
28/05/2018 11:00:00	450	99.14058	99.3494	96.76892	99.8936	99.80624	99.9081	99.92743	99.96473	99.79013	99.95826	99.94238	97.70887
28/05/2018 14:00:00	453	99.2604	99.37668	96.7146	99.90526	99.81286	99.91033	99.93379	99.94819	99.76688	99.96622	99.9389	97.89254
28/05/2018 17:00:00	456	99.13174	99.33807	96.44894	99.88336	99.77441	99.885	99.95355	99.95926	99.76105	99.95571	99.92984	98.13287
28/05/2018 20:00:00	459	99.19376	99.27713	96.62738	99.90936	99.80289	99.92838	99.93656	99.93919	99.73975	99.95496	99.93182	98.11856
28/05/2018 23:00:00	462	99.04034	99.14092	96.63998	99.84968	99.81412	99.93583	99.92789	99.92703	99.72898	99.96146	99.8846	97.52096
29/05/2018 02:00:00	465	99.05598	99.15439	96.15732	99.85773	99.80685	99.91129	99.94299	99.93678	99.65759	99.952	99.90309	97.33607
29/05/2018 05:00:00	468	98.99446	99.11685	96.2478	99.86014	99.76248	99.92892	99.90283	99.936	99.69047	99.95369	99.89701	97.31351
29/05/2018 08:00:00	471	99.01759	98.98138	95.91093	99.85049	99.70763	99.89804	99.91779	99.9277	99.73251	99.94244	99.88783	97.423
29/05/2018 11:00:00	474	98.93863	98.91483	95.99634	99.81126	99.75574	99.91684	99.92784	99.92331	99.69343	99.96329	99.91738	97.44103
29/05/2018 14:00:00	477	98.73834	99.01646	95.91733	99.83669	99.67296	99.89081	99.90675	99.91055	99.64216	99.92132	99.90809	97.33682
29/05/2018 17:00:00	480	98.68782	98.91142	96.2098	99.79289	99.70223	99.89848	99.92065	99.92497	99.77084	99.93991	99.88164	97.2499
29/05/2018 20:00:00	483	98.6362	98.72732	95.72883	99.73301	99.70065	99.84219	99.93736	99.90195	99.68679	99.93084	99.90013	96.94739
29/05/2018 23:00:00	486	98.54525	98.76801	95.65425	99.71847	99.65723	99.84946	99.94064	99.90415	99.53719	99.92	99.90366	96.92316
30/05/2018 02:00:00	489	98.46178	98.51593	95.5089	99.75827	99.65041	99.82888	99.92005	99.87419	99.60166	99.91599	99.86102	96.48219
30/05/2018 05:00:00	492	98.54684	98.55493	95.15144	99.74522	99.67507	99.80447	99.92965	99.92292	99.61068	99.90874	99.85605	96.23396
30/05/2018 08:00:00	495	98.17944	98.33286	94.98508	99.74578	99.64913	99.77469	99.9127	99.89222	99.58554	99.92929	99.86968	96.39857
30/05/2018 11:00:00	498	98.19273	98.29832	94.2622	99.70717	99.6514	99.78708	99.93624	99.89236	99.51632	99.89311	99.84872	95.92587
30/05/2018 14:00:00	501	98.23062	98.17732	94.60094	99.70341	99.67609	99.77036	99.94424	99.88653	99.61384	99.92378	99.8743	95.73741
30/05/2018 17:00:00	504	98.75336	98.30413	94.51454	99.79208	99.74796	99.82095	99.96239	99.93631	99.58884	99.92168	99.85883	95.90982
30/05/2018 20:00:00	507	98.75879	98.2663	93.9697	99.78073	99.7399	99.85737	99.95818	99.93041	99.653	99.91872	99.8727	95.82272
30/05/2018 23:00:00	510	98.53023	98.12424	93.81818	99.75026	99.75358	99.83368	99.94351	99.90105	99.58068	99.90308	99.8254	95.33556
31/05/2018 02:00:00	513	98.28006	98.02353	93.31535	99.69711	99.6194	99.85441	99.91017	99.91535	99.56187	99.92616	99.82206	94.91488
31/05/2018 05:00:00	516	98.28294	97.74893	92.85925	99.73006	99.60526	99.81689	99.9252	99.9201	99.54041	99.9112	99.85354	94.49277
